Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Test Cases/Discover/09 Test What are the highest rated science fiction movies that Tom Cruise has been in,,,2018-12-17 12:19:29,2018-12-17 12:19:30,0.681s,PASSED
Statement - reqObj = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Discover/Movie Discover),,,2018-12-17 12:19:29,2018-12-17 12:19:29,0.020s,PASSED
Statement - params = new java.util.ArrayList(),,,2018-12-17 12:19:29,2018-12-17 12:19:29,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(api_key, com.kms.katalon.core.testobject.ConditionType.EQUALS, internal.GlobalVariable.apiKey))",,,2018-12-17 12:19:29,2018-12-17 12:19:29,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(with_genres, com.kms.katalon.core.testobject.ConditionType.EQUALS, 878))",,,2018-12-17 12:19:29,2018-12-17 12:19:29,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(with_cast, com.kms.katalon.core.testobject.ConditionType.EQUALS, 500))",,,2018-12-17 12:19:29,2018-12-17 12:19:29,0.016s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(sort_by, com.kms.katalon.core.testobject.ConditionType.EQUALS, vote_average.desc))",,,2018-12-17 12:19:29,2018-12-17 12:19:29,0.001s,PASSED
Statement - reqObj.setRestParameters(params),,,2018-12-17 12:19:29,2018-12-17 12:19:29,0.001s,PASSED
Statement - resObj = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(reqObj),,,2018-12-17 12:19:29,2018-12-17 12:19:29,0.131s,PASSED
verifyElementPropertyValue,,,2018-12-17 12:19:29,2018-12-17 12:19:30,0.038s,PASSED
"Statement - theMovieDB.TheMovieDBCommon.printDataValue(resObj, ""What are the most popular movies"")",,,2018-12-17 12:19:30,2018-12-17 12:19:30,0.000s,PASSED
,,,,,,
Test Cases/Discover/10 Test Has David Fincher ever worked with Rooney Mara,,,2018-12-17 12:19:30,2018-12-17 12:19:30,0.612s,PASSED
Statement - reqObj = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Discover/Movie Discover),,,2018-12-17 12:19:30,2018-12-17 12:19:30,0.006s,PASSED
Statement - params = new java.util.ArrayList(),,,2018-12-17 12:19:30,2018-12-17 12:19:30,0.016s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(api_key, com.kms.katalon.core.testobject.ConditionType.EQUALS, internal.GlobalVariable.apiKey))",,,2018-12-17 12:19:30,2018-12-17 12:19:30,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(with_people, com.kms.katalon.core.testobject.ConditionType.EQUALS, 108916,7467))",,,2018-12-17 12:19:30,2018-12-17 12:19:30,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(sort_by, com.kms.katalon.core.testobject.ConditionType.EQUALS, popularity.desc))",,,2018-12-17 12:19:30,2018-12-17 12:19:30,0.000s,PASSED
Statement - reqObj.setRestParameters(params),,,2018-12-17 12:19:30,2018-12-17 12:19:30,0.015s,PASSED
Statement - resObj = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(reqObj),,,2018-12-17 12:19:30,2018-12-17 12:19:30,0.168s,PASSED
"Statement - theMovieDB.TheMovieDBCommon.printDataValue(resObj, ""Has David Fincher ever worked with Rooney Mara"")",,,2018-12-17 12:19:30,2018-12-17 12:19:30,0.009s,PASSED
verifyElementPropertyValue,,,2018-12-17 12:19:30,2018-12-17 12:19:30,0.016s,PASSED
,,,,,,
Test Cases/Discover/11 What are the best drama Movie,,,2018-12-17 12:19:30,2018-12-17 12:19:31,0.469s,PASSED
Statement - reqObj = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Discover/Movie Discover),,,2018-12-17 12:19:30,2018-12-17 12:19:30,0.000s,PASSED
Statement - params = new java.util.ArrayList(),,,2018-12-17 12:19:30,2018-12-17 12:19:30,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(api_key, com.kms.katalon.core.testobject.ConditionType.EQUALS, internal.GlobalVariable.apiKey))",,,2018-12-17 12:19:30,2018-12-17 12:19:30,0.015s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(with_genres, com.kms.katalon.core.testobject.ConditionType.EQUALS, 18))",,,2018-12-17 12:19:30,2018-12-17 12:19:30,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(sort_by, com.kms.katalon.core.testobject.ConditionType.EQUALS, vote_average.desc))",,,2018-12-17 12:19:30,2018-12-17 12:19:30,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(vote_count.gte, com.kms.katalon.core.testobject.ConditionType.EQUALS, 10))",,,2018-12-17 12:19:30,2018-12-17 12:19:30,0.000s,PASSED
Statement - reqObj.setRestParameters(params),,,2018-12-17 12:19:30,2018-12-17 12:19:30,0.000s,PASSED
Statement - resObj = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(reqObj),,,2018-12-17 12:19:30,2018-12-17 12:19:31,0.140s,PASSED
"Statement - theMovieDB.TheMovieDBCommon.printDataValue(resObj, ""What are the best drama's"")",,,2018-12-17 12:19:31,2018-12-17 12:19:31,0.016s,PASSED
verifyElementPropertyValue,,,2018-12-17 12:19:31,2018-12-17 12:19:31,0.031s,PASSED
,,,,,,
Test Cases/Discover/12 What are Liam Neesons highest grossing rated R movies,,,2018-12-17 12:19:31,2018-12-17 12:19:31,0.565s,FAILED
Statement - reqObj = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Discover/Movie Discover),,,2018-12-17 12:19:31,2018-12-17 12:19:31,0.002s,PASSED
Statement - params = new java.util.ArrayList(),,,2018-12-17 12:19:31,2018-12-17 12:19:31,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(api_key, com.kms.katalon.core.testobject.ConditionType.EQUALS, internal.GlobalVariable.apiKey))",,,2018-12-17 12:19:31,2018-12-17 12:19:31,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(certification_country, com.kms.katalon.core.testobject.ConditionType.EQUALS, US))",,,2018-12-17 12:19:31,2018-12-17 12:19:31,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(certification, com.kms.katalon.core.testobject.ConditionType.EQUALS, R))",,,2018-12-17 12:19:31,2018-12-17 12:19:31,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(sort_by, com.kms.katalon.core.testobject.ConditionType.EQUALS, revenue.desc))",,,2018-12-17 12:19:31,2018-12-17 12:19:31,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(with_cast, com.kms.katalon.core.testobject.ConditionType.EQUALS, 3896))",,,2018-12-17 12:19:31,2018-12-17 12:19:31,0.010s,PASSED
Statement - reqObj.setRestParameters(params),,,2018-12-17 12:19:31,2018-12-17 12:19:31,0.001s,PASSED
Statement - resObj = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(reqObj),,,2018-12-17 12:19:31,2018-12-17 12:19:31,0.141s,PASSED
"Statement - theMovieDB.TheMovieDBCommon.printDataValue(resObj, ""What are Liam Neeson's highest grossing rated 'R' movies"")",,,2018-12-17 12:19:31,2018-12-17 12:19:31,0.000s,PASSED
verifyElementPropertyValue,,,2018-12-17 12:19:31,2018-12-17 12:19:31,0.044s,FAILED
